iteration,temps_fourmis_ms,temps_sync_ms,temps_evap_ms,temps_update_ms,food_quantity
574,1.759600,1.260600,2.613600,0.005800,0
575,1.686600,1.249400,2.492000,0.022300,0
576,1.942400,1.237100,2.493000,0.005900,0
577,2.019500,1.323100,2.524000,0.006100,0
578,1.868400,1.277700,2.908700,0.005700,0
579,1.804600,1.297800,2.809000,0.006000,0
580,1.804000,1.251200,2.456300,0.005500,0
581,1.939600,1.241300,2.508200,0.006700,0
582,1.815900,1.407600,2.413800,0.005700,0
583,1.817300,1.269400,2.541600,0.005900,0
584,1.781100,1.260800,2.387000,0.005700,0
585,1.911800,1.226700,2.464100,0.006100,0
586,1.872700,1.271500,2.496500,0.005700,0
587,1.793200,1.286900,2.726100,0.006100,0
588,1.785000,1.280900,3.036500,0.006100,0
589,1.810600,1.261500,2.436800,0.005900,0
590,1.884200,1.254500,2.509800,0.006100,0
591,1.922300,1.227800,2.528300,0.005900,0
592,1.771600,1.259000,2.594600,0.006500,0
593,1.793200,1.356800,3.057000,0.005900,0
594,2.598000,1.247400,2.689000,0.006000,0
595,1.817300,1.477500,2.750100,0.005900,0
596,1.737300,1.223400,2.489300,0.005900,0
597,1.640800,1.238400,2.465700,0.007800,0
598,1.921700,1.325300,2.458600,0.006000,0
599,1.786000,1.227200,2.429200,0.006300,0
600,1.787300,1.246400,2.556400,0.006100,0
601,1.884000,1.259900,2.461800,0.005900,0
602,1.776800,1.225900,2.397800,0.006000,0
603,1.821400,1.295100,2.563500,0.006000,0
604,1.774400,1.227800,2.437900,0.005600,0
605,1.817500,1.233500,2.416900,0.006000,0
606,2.294500,1.276300,2.493800,0.006000,0
607,1.806500,1.243000,2.464400,0.005900,0
608,1.829300,1.243100,2.615400,0.005600,0
609,1.776700,1.271300,2.439700,0.006000,0
610,1.672500,1.262600,2.449100,0.005700,0
611,2.074100,1.310300,2.481700,0.005900,0
612,1.801100,1.244700,2.476000,0.006000,0
613,1.792200,1.299700,2.493400,0.006200,0
614,1.897700,1.257000,2.497500,0.005700,0
615,1.785100,1.245700,2.639200,0.005900,0
616,1.790800,1.248900,2.633800,0.005600,0
617,1.764100,1.241600,2.369500,0.005900,0
618,1.781700,1.281600,2.447100,0.005800,0
619,1.804200,1.255800,2.477700,0.005500,0
620,1.799400,1.206200,2.594900,0.005900,0
621,1.883000,1.205700,2.448400,0.005800,0
622,1.859700,1.231500,2.482800,0.005500,0
623,1.956800,1.255200,2.438500,0.005500,0
624,1.801100,1.215700,2.639500,0.005900,0
625,1.638800,1.223900,2.701000,0.005500,0
626,1.776600,1.241500,2.406600,0.005700,0
627,1.790900,1.307000,2.434900,0.005900,0
628,1.848700,1.314600,2.422100,0.005800,0
629,1.790800,1.245600,2.406700,0.005800,0
630,1.874800,1.210600,2.654600,0.006800,0
631,3.572500,1.719300,2.776800,0.007000,0
632,2.851300,1.507800,2.841100,0.006600,0
633,2.567500,1.635400,2.664100,0.006800,0
634,1.901000,1.668500,2.813700,0.006400,0
635,2.723100,1.451400,2.747300,0.006300,0
636,2.558000,1.445500,3.409100,0.006500,0
637,1.929500,1.352300,2.655000,0.006500,0
638,1.909900,1.342100,2.643000,0.005800,0
639,2.092200,1.356200,3.333800,0.008100,0
640,3.155400,1.507400,2.810700,0.006400,0
641,3.515400,1.915100,2.789600,0.006300,0
642,3.218700,2.132300,3.671700,0.008900,0
643,3.655300,1.834800,3.415700,0.008100,0
644,2.853800,2.152200,4.266200,0.008900,0
645,4.215400,2.293400,3.731500,0.008100,0
646,1.990600,1.865300,3.101300,0.007100,0
647,3.156900,2.082900,3.415200,0.006800,0
648,3.298800,1.831200,3.330100,0.006200,0
649,2.734700,2.003400,3.892500,0.006500,0
650,2.347200,1.740200,3.654800,0.006500,0
651,2.350500,1.302300,2.371500,0.005400,0
652,1.591000,1.681800,2.652700,0.005200,0
653,2.406800,1.235800,2.799600,0.006100,0
654,1.697100,1.311200,3.380900,0.006400,0
655,2.496500,1.175600,2.507100,0.005800,0
656,1.688200,1.144100,2.394600,0.005700,0
657,1.783400,1.211800,2.432700,0.005400,0
658,1.658700,1.124500,2.653700,0.005300,0
659,1.676200,1.686100,2.421900,0.005200,0
660,1.879800,1.085000,2.417700,0.005300,0
661,1.739600,1.208400,2.374700,0.005400,0
662,1.635200,1.145000,2.814500,0.005500,0
663,1.582400,1.045300,2.239200,0.005300,0
664,1.658400,1.136700,2.294500,0.005300,0
665,1.639700,1.060300,2.694400,0.005200,0
666,1.554900,1.360700,3.334100,0.005800,0
667,2.007300,1.778400,3.203500,0.007600,0
668,2.288800,2.102100,4.325300,0.006500,0
669,1.958700,1.257600,3.048500,0.007500,0
670,2.021500,1.196100,2.855900,0.006000,0
671,1.816900,1.152500,2.851000,0.006000,0
672,1.776600,1.518100,2.807800,0.005700,0
673,2.203100,1.199900,2.670600,0.020100,0
674,1.726700,1.400600,3.484100,0.008100,0
675,2.903400,1.300100,3.052000,0.008300,0
676,2.052200,1.286400,2.967000,0.006100,0
677,2.228100,1.278900,2.656700,0.005900,0
678,1.990200,1.396100,2.678400,0.006000,0
679,1.959500,1.367200,2.942300,0.006400,0
680,1.901800,1.387000,2.660300,0.005900,0
681,1.943700,1.399100,2.753400,0.006400,0
682,2.093400,1.346400,2.667700,0.005600,0
683,1.918400,1.454100,2.605000,0.005700,0
684,2.740100,1.635300,2.585300,0.005700,0
685,1.762000,1.387000,2.663300,0.005900,0
686,1.960800,1.523400,3.044600,0.007000,0
687,1.983200,1.371500,2.606100,0.006000,0
688,1.902000,1.330900,2.777400,0.005600,0
689,1.945900,1.407400,2.664400,0.006200,0
690,1.896600,1.394900,2.651000,0.006000,0
691,1.908900,1.488200,2.898700,0.006700,0
692,2.015800,1.382600,2.611900,0.006300,0
693,1.905400,1.437900,2.627300,0.006100,0
694,2.036200,1.440400,2.620000,0.005700,0
695,1.895100,1.617800,2.710600,0.006400,0
696,1.852000,1.402100,2.719400,0.006100,0
697,1.893200,1.371000,2.747600,0.006300,0
698,1.869200,1.333100,2.685600,0.006000,0
699,1.996300,1.348700,2.683300,0.006700,0
700,2.698600,1.384900,2.711900,0.006400,0
701,1.830200,1.582900,2.756700,0.006100,0
702,1.765200,1.226400,2.457800,0.005600,0
703,1.771900,1.206000,2.461900,0.005900,0
704,1.854600,1.265400,2.543400,0.005500,0
705,1.767000,1.241500,2.457800,0.006100,0
706,1.758700,1.265100,2.686500,0.005600,0
707,1.823600,1.283500,2.438400,0.005700,0
708,1.776700,1.207000,2.456300,0.005700,0
709,1.799400,1.351700,2.677200,0.005800,0
710,1.838200,1.243800,2.502300,0.006100,0
711,1.875400,1.273200,2.825900,0.008000,0
712,2.186000,1.272400,2.504400,0.005600,0
713,1.847500,1.285100,2.573900,0.005700,0
714,1.838300,1.368300,2.612100,0.005600,0
715,1.829400,1.292400,2.414800,0.006000,0
716,1.838400,1.274400,2.488700,0.005700,0
717,1.901600,1.308700,2.442400,0.005900,0
718,1.779700,1.245000,2.512100,0.006300,0
719,1.826200,1.276900,2.571500,0.006500,0
720,1.876300,1.239500,2.447100,0.005900,0
721,1.764400,1.220300,2.488500,0.005700,0
722,2.134300,1.233900,2.579100,0.005900,0
723,1.792300,1.219900,2.398500,0.005600,0
724,1.791200,1.286900,2.781800,0.005700,0
725,1.847800,1.233800,2.479000,0.005800,0
726,1.773300,1.224900,2.430200,0.006000,0
727,2.129900,1.191900,2.620400,0.006400,0
728,1.816900,1.276700,2.427100,0.005700,0
729,1.819000,1.442100,2.443000,0.005900,0
730,1.781700,1.320300,2.696500,0.005800,0
731,1.797300,1.257300,2.595800,0.006300,0
732,1.828400,1.253800,2.554100,0.005700,0
733,1.873500,1.281300,2.464400,0.005600,0
734,1.845200,1.380200,2.514700,0.005900,0
735,1.789400,1.248500,2.751700,0.005900,0
736,1.770200,1.257800,2.724900,0.005900,0
737,1.817700,1.292400,2.526600,0.005600,0
738,1.829500,1.459000,2.468400,0.005900,0
739,1.847700,1.296100,2.445300,0.005900,0
740,1.787100,1.245300,2.423500,0.005800,0
741,1.856400,1.231800,2.530400,0.005400,0
742,1.827600,1.318100,2.545300,0.005900,0
743,1.876200,1.279900,2.717900,0.005800,0
744,1.886300,1.269000,2.447000,0.005600,0
745,1.818300,1.302500,2.499700,0.005700,0
746,1.848100,1.290000,2.661200,0.005600,0
747,1.780600,1.268900,2.481500,0.005900,0
748,1.809200,1.238300,2.463500,0.006300,0
749,1.982800,1.337100,2.466300,0.006200,0
750,1.828400,1.310100,2.448600,0.005700,0
751,1.813800,1.298700,2.699300,0.005800,0
752,1.738100,1.273000,2.441500,0.005600,0
753,1.847000,1.274200,2.384100,0.005800,0
754,2.029000,1.260600,2.478300,0.005600,0
755,1.811400,1.270200,2.481200,0.005600,0
756,1.809900,1.249000,2.831200,0.006300,0
757,1.770000,1.270000,2.434800,0.005700,0
758,1.682200,1.294000,2.441500,0.005500,0
759,1.845600,1.247000,2.589000,0.006300,0
760,1.765400,1.262500,2.446400,0.005500,0
761,1.850900,1.262400,2.552400,0.006000,0
762,1.876300,1.219700,2.455600,0.005500,0
763,1.842300,1.228800,2.438200,0.006200,0
764,2.016700,1.259100,2.610900,0.006000,0
765,1.748900,1.239800,2.497500,0.005600,0
766,1.795500,1.269700,2.597800,0.005500,0
767,1.763500,1.298900,2.609200,0.005800,0
768,1.751600,1.228900,2.426300,0.005900,0
769,2.083800,1.440700,2.613200,0.006100,0
770,2.071500,1.481100,2.702200,0.006000,0
771,2.046800,1.458900,2.684300,0.006100,0
772,1.895900,1.425500,2.917800,0.007400,0
773,2.646700,1.960100,2.899800,0.006200,0
774,1.914800,1.418800,2.923200,0.006000,0
775,1.896400,1.405300,2.690300,0.006400,0
776,1.956000,1.412700,2.653300,0.006000,0
777,1.977200,1.431600,2.568800,0.006200,0
778,1.909100,1.421100,2.590900,0.005900,0
779,1.896600,1.470100,2.853900,0.006300,0
780,1.987800,1.654700,2.647200,0.006000,0
781,1.877100,1.370700,2.674100,0.006200,0
782,1.953800,1.351800,3.268300,0.006400,0
783,1.974600,1.437800,2.641200,0.005800,0
784,1.895900,1.534200,2.839800,0.005700,0
785,1.967900,1.467100,2.615600,0.006400,0
786,1.925900,1.411000,2.620500,0.007200,0
787,2.844300,1.907600,3.878800,0.008000,0
788,3.561200,2.753400,4.583400,0.013700,0
789,3.918700,2.611600,4.579900,0.009400,0
790,5.487400,3.586900,4.987800,0.015100,0
791,7.766300,2.497300,3.227600,0.005800,0
792,3.427200,1.970000,4.086600,0.007100,0
793,3.782900,2.204900,4.673200,0.009500,0
794,4.632000,2.737300,4.242300,0.007100,0
795,3.773000,2.585300,4.268800,0.006900,0
796,4.154800,3.223000,4.361600,0.027400,0
797,3.471200,2.199700,3.882300,0.036500,0
798,2.827000,2.623400,4.737500,0.010500,0
799,2.571500,1.372000,4.308900,0.067100,0
800,2.639400,1.143600,2.283700,0.005400,0
801,1.848700,1.160700,2.463300,0.005600,0
802,1.779600,1.242100,2.663200,0.006600,0
803,1.780500,1.288300,2.755100,0.005700,0
804,1.712200,1.227200,2.420500,0.005600,0
805,1.786000,1.390100,2.557400,0.006100,0
806,1.941200,1.227800,2.557400,0.005800,0
807,1.774100,1.233600,2.488600,0.005800,0
808,1.855500,1.258400,2.875000,0.005700,0
809,1.741300,1.253400,2.399100,0.005800,0
810,1.778800,1.245200,2.783900,0.006000,0
811,1.854100,1.243600,2.445700,0.005800,0
812,1.825600,1.232200,2.471200,0.005800,0
813,1.833100,1.389000,2.578800,0.005700,0
814,1.745200,1.242200,2.523100,0.005800,0
815,1.814300,1.259800,2.537700,0.006200,0
816,1.997300,1.986600,3.345900,0.008200,0
817,2.053100,1.267100,2.383700,0.005400,0
818,1.821500,1.520100,2.535000,0.005700,0
819,1.855800,1.267300,2.501200,0.005700,0
820,1.836600,1.253800,2.433800,0.005500,0
821,2.083200,1.243400,2.607800,0.005800,0
822,1.667000,1.251400,2.472700,0.006100,0
823,1.826900,1.306900,2.618300,0.005800,0
824,1.804900,1.346600,2.486200,0.006600,0
825,1.808200,1.266800,2.433800,0.005700,0
826,3.132000,1.388200,2.699200,0.008000,0
827,1.805200,1.246200,2.457500,0.006300,0
828,1.849100,1.253700,3.364800,0.006600,0
829,2.269000,1.383700,2.544800,0.006200,0
830,1.834100,1.248900,2.792700,0.006200,0
831,2.210100,1.410700,2.456000,0.005600,0
832,1.795400,1.270300,2.947800,0.005900,0
833,1.858100,1.241500,2.634100,0.005800,0
834,1.766400,1.261400,2.427000,0.005900,0
835,2.030000,1.588100,2.655800,0.006200,0
836,2.015200,1.302200,2.605900,0.006500,0
837,1.835500,1.340100,2.731900,0.005700,0
838,1.988900,1.509200,2.760700,0.006100,0
839,1.787300,1.280600,2.501200,0.005700,0
840,1.759300,1.229500,2.450300,0.005600,0
841,1.791000,1.258400,2.438500,0.005700,0
842,1.777900,1.274500,2.699500,0.006100,0
843,1.822100,1.329500,2.581700,0.006400,0
844,1.863700,1.243900,2.653400,0.008200,0
845,2.007700,1.258800,2.746100,0.006100,0
846,2.255600,1.870200,2.723800,0.005500,0
847,1.825700,1.224000,2.567700,0.005700,0
848,1.781600,1.251500,2.561500,0.005900,0
849,1.824300,1.273400,2.942800,0.006700,0
850,2.027000,1.601300,3.131000,0.006600,0
851,2.212800,1.462800,2.913200,0.006100,0
852,1.863000,1.306800,2.797400,0.006000,0
853,1.913800,1.356500,3.248000,0.006400,0
854,2.606400,1.365300,2.506300,0.005300,0
855,1.787300,1.283100,3.223000,0.008500,0
856,2.629300,2.078500,3.043000,0.010200,0
857,2.211700,1.331800,2.399200,0.005600,0
858,1.900500,1.385900,2.538800,0.005900,0
859,1.789800,1.291700,2.573300,0.005900,0
860,1.854400,1.261100,2.694800,0.011400,0
861,1.764300,1.271800,2.548100,0.005900,0
862,1.889800,1.226400,2.554300,0.005900,0
863,1.832400,1.513900,2.522100,0.005700,0
864,1.797400,1.254200,2.515300,0.005600,0
865,1.888600,1.244700,2.532200,0.005700,0
866,1.930000,1.251100,2.455300,0.005500,0
867,1.796200,1.250000,2.411700,0.005900,0
868,1.824400,1.231600,2.882200,0.006100,0
869,1.684200,1.242500,2.461900,0.005800,0
870,1.793700,1.207500,2.471800,0.005700,0
871,1.882400,1.408600,2.516600,0.005700,0
872,1.779000,1.226000,2.429100,0.005800,0
873,1.797800,1.253800,2.999600,0.007500,0
874,2.735700,1.406600,3.180900,0.006400,0
875,1.820400,1.230600,2.650000,0.005900,0
876,1.817900,1.342700,2.413100,0.005600,0
877,1.650200,1.223800,2.571800,0.005700,0
878,1.871200,1.230200,2.464200,0.005500,0
879,1.897800,1.149100,2.435500,0.005700,0
880,1.694000,1.223200,2.716400,0.005800,0
881,1.748600,1.251000,2.769600,0.006500,0
882,1.798400,1.208400,2.432600,0.005600,0
883,1.904200,1.256200,2.453600,0.006000,0
884,1.741100,1.384400,2.421600,0.005600,0
885,1.760500,1.239500,2.621100,0.005900,0
886,1.739100,1.244200,2.457500,0.005500,0
887,1.898200,1.226400,2.399300,0.006000,0
888,1.833700,1.240000,2.453000,0.005500,0
889,1.780600,1.234700,2.775200,0.006500,0
890,1.794400,1.213500,2.629200,0.005500,0
891,1.766700,1.240000,2.391200,0.005800,0
892,1.787800,1.432800,2.416000,0.005600,0
893,1.830500,1.231900,2.458300,0.005600,0
894,1.846700,1.212100,2.499800,0.006300,0
895,1.865800,1.253800,2.624000,0.005500,0
896,1.581000,1.246600,2.510300,0.005500,0
897,1.636500,1.231700,2.702100,0.005700,0
898,2.022800,1.262200,2.464300,0.005600,0
899,1.719000,1.251900,2.452700,0.005600,0
900,1.812800,1.406400,2.663600,0.006200,0
901,1.762600,1.296500,2.416900,0.005600,0
902,1.784100,1.251800,2.478500,0.005600,0
903,2.009600,1.323600,2.551900,0.005700,0
904,1.786200,1.217100,2.451100,0.005500,0
905,1.811400,1.315100,2.774700,0.005700,0
906,1.730000,1.204900,2.484400,0.005400,0
907,1.790800,1.216800,2.484700,0.005500,0
908,1.720900,1.420500,2.415300,0.005500,0
909,1.787500,1.242300,2.487500,0.005400,0
910,1.772000,1.415300,2.556400,0.006100,0
911,2.006100,1.192000,2.964500,0.006000,0
912,1.989800,1.644200,3.124500,0.007900,0
913,1.703200,1.502900,2.766000,0.005700,0
914,1.826900,1.454400,3.108600,0.006900,0
915,2.192000,1.622200,3.257400,0.007100,0
916,2.139000,1.417600,3.448300,0.007700,0
917,1.923900,1.994800,3.305500,0.006400,0
918,1.918300,1.524500,3.292300,0.008000,0
919,2.019900,1.658500,3.369100,0.007000,0
920,2.579500,1.797900,3.201000,0.007800,0
921,2.212500,2.343300,2.602000,0.005900,0
922,2.436200,2.162000,3.216800,0.006400,0
923,2.175900,2.167800,3.014000,0.007400,0
924,2.442400,1.637700,2.822800,0.006100,0
925,2.072800,1.924800,2.761900,0.006000,0
926,2.152300,2.338300,2.747900,0.005900,0
927,1.883400,1.631000,2.634700,0.005800,0
928,1.885800,1.498100,3.072300,0.006500,0
929,2.570900,1.930000,2.509200,0.005700,0
930,1.809900,1.341300,2.902100,0.007400,0
931,1.814700,1.687500,3.297800,0.007800,0
932,1.829900,1.271200,2.755900,0.006100,0
933,1.718000,1.303700,2.819900,0.007200,0
934,1.762000,1.230500,2.473400,0.006300,0
935,2.002700,1.336500,2.539000,0.006300,0
936,1.987000,1.494000,2.665400,0.005400,0
937,1.808000,1.282300,2.779500,0.006600,0
938,1.785700,1.480000,2.819000,0.005900,0
939,1.910400,2.155600,2.873100,0.005700,0
940,1.694200,1.141000,3.124400,0.006700,0
941,1.750000,1.248700,2.996900,0.005800,0
942,1.991600,1.190800,2.616300,0.005900,0
943,1.996400,1.292600,2.524300,0.005600,0
944,1.709000,1.744100,2.488100,0.006000,0
945,1.953900,1.764800,2.905200,0.005900,0
946,1.808800,1.224400,3.005400,0.006500,0
947,1.817900,1.292000,2.958800,0.005900,0
948,1.852000,1.264900,2.813300,0.005900,0
949,1.761700,1.415600,2.622400,0.005700,0
950,2.080200,1.202900,2.808300,0.005600,0
951,1.968800,1.209100,2.491200,0.006000,0
952,2.022100,1.525800,2.452900,0.006300,0
953,1.963000,1.658100,2.825900,0.005600,0
954,1.851100,1.373800,3.083200,0.005800,0
955,1.668800,1.272700,2.967900,0.005800,0
956,1.857600,1.292800,2.765900,0.017900,0
957,2.004000,1.317000,2.477500,0.006400,0
958,2.044600,1.210500,2.440000,0.005900,0
959,1.972800,1.309900,2.619500,0.005700,0
960,2.016300,1.311700,2.684700,0.005800,0
961,1.723600,1.231100,2.765600,0.005600,0
962,1.714700,1.272100,3.144100,0.005900,0
963,1.882100,1.303500,2.761300,0.005800,0
964,1.814700,1.159800,2.448400,0.005500,0
965,1.973900,1.441700,2.581500,0.006000,0
966,1.956100,1.272500,2.765500,0.007300,0
967,2.013000,1.430500,2.624300,0.005800,0
968,2.161500,1.632600,2.572800,0.005600,0
969,1.941500,1.254000,2.808200,0.005900,0
970,1.815200,1.272200,3.219600,0.006100,0
971,1.845200,1.210600,2.721100,0.005800,0
972,1.853100,1.181400,2.561400,0.005900,0
973,2.226100,1.359700,2.465300,0.005500,0
974,1.903500,1.230300,2.557800,0.006000,0
975,1.835500,1.466800,2.604400,0.006300,0
976,1.865000,1.223700,2.781100,0.005500,0
977,1.687900,1.306100,2.935500,0.006200,0
978,1.791800,1.644800,2.716800,0.019400,0
979,1.840300,1.248100,2.473800,0.005800,0
980,1.987500,1.256400,2.568200,0.005600,0
981,2.120600,1.278600,2.439600,0.005500,0
982,1.864200,1.450800,2.591300,0.005400,0
983,1.848900,1.256200,2.929900,0.006200,0
984,1.954100,1.244400,2.885000,0.006000,0
985,1.832400,1.554800,2.865200,0.006300,0
986,1.820900,1.282800,3.558200,0.006600,0
987,2.048600,1.202500,3.031600,0.007100,0
988,1.933600,1.437300,2.978800,0.006800,0
989,2.809700,1.472200,3.796600,0.008000,0
990,2.075500,1.590100,2.910800,0.007800,0
991,2.424200,1.385900,3.076200,0.007500,0
992,2.740600,1.568400,3.380100,0.007900,0
993,2.772200,1.607100,2.736900,0.005100,0
994,2.057800,1.154700,3.064200,0.008200,0
995,1.839800,1.186700,3.795900,0.007300,0
996,2.469100,1.629800,3.400600,0.006900,0
997,2.147100,1.198100,3.417100,0.007800,0
998,2.261100,1.372400,3.374900,0.022000,0
999,2.532900,1.251500,3.247400,0.006100,0
1000,1.803700,1.315400,2.514600,0.005700,0
1001,1.767900,1.995100,2.268300,0.005400,0
1002,2.997400,1.324000,3.234200,0.014000,0
1003,3.014500,1.935500,3.457500,0.006400,0
1004,1.654000,1.108900,2.398000,0.005500,0
1005,1.819300,1.264300,2.353800,0.005500,0
1006,1.861200,1.212100,2.527700,0.006600,0
1007,2.079100,1.293700,2.551700,0.005200,0
1008,1.776900,1.095400,2.979600,0.006600,0
1009,1.613600,1.102400,2.465300,0.006600,0
1010,1.730900,1.077700,2.409200,0.005200,0
1011,2.420300,1.327400,2.293500,0.005400,0
1012,1.614800,1.708900,2.423100,0.005000,0
1013,1.540800,1.371000,4.297200,0.020400,0
1014,1.743700,1.726600,2.749900,0.024700,0
1015,2.042700,1.941600,4.307700,0.007600,0
1016,3.141600,1.446200,3.099100,0.005800,0
1017,2.017100,1.777900,4.003700,0.007800,0
1018,2.271500,1.796700,2.822400,0.006400,0
1019,2.730800,1.249900,3.003600,0.021100,0
1020,3.811300,1.366400,3.954400,0.005500,0
1021,1.599700,1.299000,3.902500,0.006400,0
1022,2.099300,1.535500,3.593400,0.005800,0
1023,1.942600,1.378400,3.735200,0.006300,0
1024,2.014500,1.212600,2.777500,0.005400,0
1025,1.895600,1.210200,2.757400,0.005800,0
1026,1.742600,1.279800,2.465000,0.006000,0
1027,1.829500,1.394900,2.605700,0.005700,0
1028,1.695400,1.300000,2.462400,0.005800,0
1029,1.891700,1.278100,2.480100,0.006200,0
1030,3.033500,1.556500,2.619000,0.005900,0
1031,1.781100,1.379900,2.505500,0.005700,0
1032,1.723100,1.265000,2.719800,0.010600,0
1033,1.770500,1.252200,2.471500,0.005900,0
1034,1.897400,1.255300,2.655400,0.005900,0
1035,1.922400,1.239800,2.442700,0.005700,0
1036,1.855800,1.490500,2.650900,0.005600,0
1037,1.771300,1.230600,2.674400,0.005700,0
1038,1.879600,1.159000,2.619400,0.005700,0
1039,1.881300,1.229800,2.708300,0.006200,0
1040,1.729400,1.243500,2.549300,0.005700,0
1041,1.947800,1.438500,2.753100,0.005800,0
1042,2.049500,1.420800,2.726300,0.005700,0
1043,1.776200,1.889100,2.874000,0.006000,0
1044,1.950700,1.346700,2.466200,0.005800,0
1045,1.810200,1.306300,2.549500,0.005700,0
1046,1.856600,1.258200,3.736000,0.006000,0
1047,2.061200,1.194800,2.559300,0.007100,0
1048,1.813000,1.213700,2.871600,0.007200,0
1049,1.923000,1.272500,2.486000,0.005800,0
1050,1.852900,1.280600,2.477500,0.005700,0
1051,1.864500,1.378400,2.839100,0.005700,0
1052,1.787900,1.258400,2.544900,0.005700,0
1053,1.839800,1.287200,2.577800,0.005800,0
1054,2.000800,1.391400,2.649800,0.006300,0
1055,1.723000,1.338600,2.749600,0.006200,0
1056,1.950600,1.279400,2.960800,0.005800,0
1057,2.214900,1.268500,2.534000,0.006300,0
1058,2.039600,1.265800,2.618500,0.006100,0
1059,2.035800,1.469000,2.532500,0.005500,0
1060,1.820400,1.484300,2.636200,0.005400,0
1061,1.622800,1.343100,2.930600,0.005800,0
1062,1.875100,1.263400,2.995100,0.005600,0
1063,1.860000,1.277900,2.513500,0.005700,0
1064,1.941000,1.264200,2.454600,0.005300,0
1065,2.168600,1.227900,2.508700,0.005300,0
1066,2.002000,1.335000,2.874500,0.005500,0
1067,1.878800,1.451100,2.534300,0.008800,0
1068,1.810500,1.232900,2.616500,0.005700,0
1069,1.838900,1.300700,2.440200,0.005900,0
1070,1.679700,1.262400,2.501400,0.005500,0
1071,1.858600,1.245400,2.452200,0.005700,0
1072,1.990100,1.467200,2.728000,0.005900,0
1073,1.732200,1.315400,2.494600,0.006000,0
1074,1.822500,1.270100,2.653700,0.005700,0
1075,1.764500,1.252800,2.537200,0.006000,0
1076,1.842100,1.267500,2.523800,0.005900,0
1077,1.946000,1.442400,2.454400,0.006200,0
1078,1.845100,1.290600,2.529800,0.006200,0
1079,1.836000,1.339600,2.930500,0.005600,0
1080,1.794600,1.388400,2.606700,0.005600,0
1081,1.712200,1.250900,2.784200,0.005700,0
1082,2.175100,1.273900,2.503800,0.005900,0
1083,1.810000,1.282300,2.547900,0.005600,0
1084,1.898300,1.267400,2.808100,0.006200,0
1085,1.829200,1.243600,2.431000,0.011700,0
1086,1.818300,1.288400,2.490500,0.005900,0
1087,1.902200,1.413700,2.582200,0.005600,0
1088,1.808100,1.228300,2.611800,0.005800,0
1089,1.838700,1.238800,2.908300,0.005500,0
1090,1.885000,1.241900,2.474500,0.005800,0
1091,1.837200,1.234800,2.451000,0.005500,0
1092,1.939200,1.244200,2.702200,0.005500,0
1093,1.743400,1.228000,2.482700,0.005700,0
1094,1.740100,1.208700,2.638500,0.005400,0
1095,1.773800,1.300700,2.542800,0.005700,0
1096,1.814200,1.215000,2.465200,0.005800,0
1097,1.825500,1.274800,2.475300,0.005700,0
1098,1.875600,1.212000,2.509500,0.005800,0
1099,1.760400,1.206400,2.669200,0.005300,0
1100,1.763200,1.198700,2.784000,0.005800,0
1101,1.765100,1.236100,2.454600,0.005700,0
1102,1.777700,1.217900,2.546600,0.006200,0
1103,1.914000,1.368400,2.485100,0.006100,0
1104,1.792200,1.339600,2.573700,0.006900,0
1105,1.909800,1.283800,2.772500,0.006600,0
1106,1.850000,1.241600,2.685000,0.006100,0
1107,1.850700,1.282500,2.528600,0.006100,0
1108,1.856300,1.456200,2.479800,0.005700,0
1109,1.910700,1.278700,2.554000,0.005800,0
1110,1.910600,1.337600,2.521600,0.005800,0
1111,1.929600,1.275500,2.676500,0.005900,0
1112,1.682500,1.417300,2.638300,0.005700,0
1113,1.839900,1.251200,2.625900,0.005500,0
1114,1.851500,1.261700,2.463200,0.006400,0
1115,1.838400,1.260000,2.458300,0.005900,0
1116,1.920100,1.302700,2.618700,0.005600,0
1117,1.810100,1.227800,2.520500,0.005700,0
1118,1.811300,1.210800,2.662100,0.007000,0
1119,1.827000,1.270200,2.478800,0.005500,0
1120,1.819800,1.251000,2.481300,0.005600,0
1121,1.804600,1.249500,2.804400,0.006000,0
1122,1.772200,1.242100,2.496400,0.006000,0
1123,1.654700,1.218600,2.658600,0.005700,0
1124,1.963800,1.278000,2.450000,0.006600,0
1125,1.783300,1.260900,2.451200,0.005900,0
1126,1.725400,1.251100,2.930200,0.006200,0
1127,1.824300,1.258500,2.496400,0.006100,0
1128,1.789100,1.218800,2.570200,0.005500,0
1129,1.920600,1.481000,2.513500,0.006300,0
1130,1.767700,1.228700,2.495400,0.006500,0
1131,1.803000,1.250500,2.679400,0.005700,0
1132,1.928400,1.232400,2.520000,0.005500,0
1133,1.752200,1.235800,2.515100,0.005600,0
1134,1.973800,1.271400,2.810400,0.005800,0
1135,1.948800,1.236100,2.517200,0.006000,0
1136,1.777000,1.249000,2.949200,0.006000,0
1137,1.978400,1.281900,2.515300,0.005700,0
1138,1.826500,1.258400,2.528700,0.005600,0
1139,1.968700,1.294300,2.852600,0.006000,0
1140,1.808200,1.254900,2.462700,0.005900,0
1141,1.833100,1.350900,2.631400,0.005700,0
1142,1.814400,1.389100,2.509600,0.006000,0
1143,1.815700,1.259800,2.586800,0.006200,0
1144,1.776400,1.254600,2.465100,0.005800,0
1145,1.939800,1.236600,2.474600,0.005600,0
1146,1.830900,1.316100,2.578700,0.005900,0
1147,1.707700,1.210900,2.720600,0.005900,0
1148,1.747300,1.210300,2.574000,0.005900,0
